Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,CustomerCountry,CustomerAddress,CustomerCity,CustomerName,CustomerType,CustomerPostCode,CustomerCountryCode,Currency,JobCustomer,Phone,OrderValue,OrderPaymentMethod,OrderDeliveryMethod,OrderTotalItems,productName,productInfo,productId,productBrand,productType,productImageUrl
ORD000423,CUST7888,Blinkit, 13:29.5  ,42,Snacks,188.0,Quick and reliable!,5,Yes,No,Jamaica,"630 Nguyễn Đường, Thị xã JohnPhường, 658175",Quận JaneXã,Chị Lâm Phạm,Sliver,192336.0,Km,BSD,Kế toán,  +84-02-402917 ,₫214.30,  Money  ,Fast,9.0,mai.com,Tại khi như theo rất.,PROD01699,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Appliances,https://dummyimage.com/918x893
ORD000424,FUST7211,Blinkit,18:29.5,27,Beverages,789.0,Good quality products.,4,No  ,No,Kiribati,"6 John Làng, JohnThành phố, 533817  ",JohnThị xã,Khoa Lê,Sliver,301802.0,KN,SEK,Nhân Viên Bán Hàng,03 0714 3376,"₫47,561.92",Visa,Fast,7.0,duong.com,Của bên này nếu vẫn.,PROD58695,Trần Dương Công ty Cổ phần,Tech,https://dummyimage.com/165x1000
ORD000425, CUST3851,Blinkit,23:29.5,37,Snacks,210.0,Delivery person was rude.,2,No,Yes,Amdorta,"201 Vũ Hẻm, JohnQuận, 151759",JaneXã,Quý ông Châu Trần,Bronze  ,384043.0,WS,OMR,TƯ VẤN KHÁCH HÀNG,05 9048 0101,₫0.46,Money,Standard,3.0,bui.com,Thay như làm hơn đi.,PROD71281,Mai và đối tác Công ty Hợp danh,Fashion,hgtls://cymjjumwgs.com/367s181
PRE000426,CUST5930,JioMart,35:29.5,28,Snacks,276.0,Good quality products.,  4  ,No,No,Gabon,"9 Nguyễn Đường, Quận JaneThị xã, 915191",Thị xã JohnThị xã,Bà Chi Nguyễn,Vip,992779.0,JP,AOA,Nhà tư vấn tài chính,03 7313398,₫803.67,Visa,VIP,6.0,nguyen.biz,Cád để gjữw để rừ với.,PROD90138,Lê và đối tác Công ty Hợp danh,Other,https://placekitten.com/315/1007
OTX000427,CUAT7653,Swiggy Instamart,19:29.5,26, Grocery  ,1169.0,"Not fresh, disappointed.",2,No,Yes,Democratic Republic Of The Congo," 14 John Số, JaneThành phố, 344394",Thị xã JohnThành phố,Oâm Phạm,Sliver,410040.0,FJ,NZD,Nông dân,+84 16 8395753,₫157.24,Money,Fast,7.0,nguyen.com ,Điều đúng như tự.,PROD29671 ,Dương Bùi Tập Đoàn,Fwshion,https://dummyimage.com/896x4
Ord000428,CUST9977,Blinkit,03:29.5,34,Fruits & Vegetables,135.0,Items missing from order.,2,NO,Yes,Moldova,"  JaneThành phố, 61 Đặng Khu, 554781",  JohnThị xã,  Trung Văn Trần  ,Vip,902515.0,CF,COP,Giáo viên,03 7662282,₫63.95,Exchange, Fast,2.0,nguyen.com,Dưới mà cho số.,PROD74250,Lê Và Nguyễn Công Ty Hợp Danh,FASHION,  https://dummyimage.com/208x841  
ORD000429,CUST1006,swiggy instamart,43:29.5,25,Fruits & Vegetables,203.0,Excellent experience!,5,No,No,greece,"605 Jane Số, JaneHuyện, 649743",Quận JanePhường,Mai Đặng,Bronze,563817.0  ,SB,BYR,DevOps Engineer,+84 24 9464400,"₫6,800.49",MaxtefCard, Fast  ,10.0,vu.biz,Như thế thay.,PROD75272 ,Dương Trần Tập Đoàn,Appliances,Https://Dummyimage.Com/848X484
ORD000430,CUST5978,JioMart,36:29.5,23,  Grocery , 1484.0,"Not fresh, disappointed.",2,No,Yes,Egypt,"1 John Hẻm, JaneQuận, 957163",Thành phố JaneThị xã,Hoàng Lê,Gold,210213.0,MM,ZAR,Lập trình viên,(05) 1740 0260,₫84.77,Exchange,Standard,10.0,vu.com,Đến từ nào về không thế tự.,PROD90564,Lê Bùi Doanh nghiệp tư nhân,Baby,https://placekitten.com/640/483
ORD000431,CUST5700,JioMart,43:29.5,40,Beverages,275.0,"Fast delivery, great service!",5,No,No,Solomon Islands,"86 John Làng, Huyện JanePhường, 478837",JaneXã,Vi Mai,DIAMOND,936491.0,MG,JOD,Kỹ sư sản xuất,+84 54 4628587,₫3.76,MasterCard,VIP  ,1.0,bui.biz,Mà điều rất của không.,prod12844,Vũ Lê Công ty Trách nhiệm hữu hạn,Other,https://dummyimage.com/657x944
ORD000432,CUST4443,JioMart,23:29.5,11,Dairy,299.0,delivery person was rude.,  2 ,No,Yes,Maldives,"574 Vũ Khu, JanePhường, 646784",JohnQuận,Phương Quang Mai,Vip,569692.0,SA,IND,Tư vấn khách hàng, 01 2084 4721,₫53.45,Exchange,Standard,5.0,dang.com,Dưới vậy như như.,PROD53183,Hoàng và đối tác Công ty TNHH MTV,Food,https://dummyimage.com/862x65
ORD000433,CUST8043,Blinkit,36:29.5,30,Snacks,91.0,Wrong item delivered.,1,NO,Yes,Myanmar,"733 John Làng, JohnHuyện, 299509",JaneHuyện,Chị An Vũ,Diamond,970783.0,RU,KHR,Nhân viên lễ tân,+84-18-403 8203,"₫6,977.03",Visa,Standard,1.0,duong.com,Điều thế đến với để mà từ.,PROD14154,Lê và đối tác Công ty TNHH,Laptop,Https://Placekitten.Com/1003/860
ORD000434  ,CUST6279,Swiggy Instamart,42:29.5,19,Beverages,184.0,"Not fresh, disappointed.",2,No,Yes,Omah,"7 John Đường, JohnHuyện, 545612",Thị xã JaneQuận,vi lê,Doamond,619267.0,  ZM,BGN,Y tá,08 3101 0369,₫3.10,Money,VIP,7.0,duong.com,Cái từng không và vì dưới được.,PROD04028,Phạm Tập Đoàn,Nwby,jgtld://dhkmtimage.fon/62z720
ORD000435,cust8618,Swiggy Instamart,28:29.5,48,Dairy,277.0,"Very late delivery, not happy.",2,Yes,  Yes  ,ARGENTINA,"78 Nguyễn Hẻm, Huyện JohnPhường, 925932",Thành phố JaneHuyện,Khoa Mai,Sliver,189612.0,KW,TJS,KỸ SƯ XÂY DỰNG,+84-62-039348,"₫7,569.70",Exchange,Standard,5.0,pd.prg,Cho giữa đến nơi các một cách.,PRPD69409,Nguyễn và Bùi Công ty TNHH MTV,Appliances,https://picsum.photos/214/401
ORD000436,CUST8238,Swiggy Instamart,51:29.5,39,Snacks,232.0,Good Quality Products.,4,No,No, Colombia,"20 John Khu, JaneQuận, 621502",  Thành phố JohnQuận ,Hồng Trần,Bronze,  568834.0  ,AZ,BBD,NHÂN VIÊN HÀNH CHÍNH,+84 43 4381862,"₫16,621.80",Exchange,Fast,5.0,tran.com,TỪ ĐANG THEO.,PROD43926,Vũ và đối tác Công ty TNHH MTV,Laptop,https://placekitten.com/122/323
ORD000437,CUST8244,JioMart,32:29.5,42,Beverages,848.0,Packaging could be better.,3,Yes,No,Mauritania,"1 John Số, JaneQuận, 298932",JaneThành phố,Yạbh Ajang Đặng,Gold,277350.0,DZ,BYR,Nhà thiết kế đồ họa,(06) 6298 6402,"₫3,048.69",Money,FAST,8.0,mai.net,Các cách sau từ với chỉ.,PROD57879,Trần và Trần Tập Đoàn,Baby,https://picsum.photos/66/541
ORD000438,CUST4501,blinkit,57:29.5,31,Personal Care,173.0,Wzfellent exlwrowncs!,5,Nl,Nk,Myabkwr,"4 Bùi Dãy, JohnHuyện, 688115",JohnPhường,Chị Phương Hoàng,Sliver,660557.0,SD,XAF,Thực tập sinh giáo dục,+84-05-984307,"₫82,069.10",Money,Fadt,3.0,vu.com,Như như như thay như khi tôi.,PROD42566,ĐẶNG BÙI DOANH NGHIỆP TƯ NHÂN,Appliances,jttps://ojcsjm.phoros/410/1018
ORD000439,CUST9375,JioMart,45:29.5,36,Personal Care,219.0,Excellent experience!,5,No,No,Namibia,"20 DƯƠNG DÃY, THỊ XÃ JANEPHƯỜNG, 561580",JaneHuyện,Quý cô Dương Trần,Vup,664390.0,LK,GEL,Kỹ sư phần mềm,07 9779859,"₫4,704.80",MasterCard,Fast,10.0,duong.info,Một này các từng từ vậy bạn.,PROD64910,Lê Phạm Công ty Cổ phần,Beauty,https://picsum.photos/326/155
ORD000440,cust8752,JioMart,12:29.5,32,Dairy,688.0,"Not fresh, disappointed.",2, No ,Yes,Perj,"32 Vũ Hẻm, JpunRhàjy lhố, 983426", JanePhường  ,Bác Huy Hoàng,Gold,365936.0,TR,NAD,UX/UI Dsdigner,00 1701825,₫6.67,Visa,Standard,  6.0,dang.org,Mỗi như tại đượx các vậy bạn.,PROD23110,Mai Dương Doanh nghiệp tư nhân,tech,https://dummyimage.com/918x114
ORD000441,CUST3780,Swuggy Indtakarf,37:29.5,24,Personal Care,400.0,"Not fresh, disappointed.",2,No,yes,Zambia,"JaneXã, 6 Đặng Tổ, 928672",Tyị xã UqneThànb pyố,Chị Hạnh Nguyễn,Sliver,475412.0,CZ,MVR,Biên dịch viên,+84-95-472846,₫1.03,MasterCard,Vip,8.0,bhi.bet,Thì cách có theo thì hoặc vì.,  PROD29723 ,Trần và đối tác Công ty Cổ phần,Appliances,https://picsum.photos/741/131
ORD000442,CUST2389, JioMart  ,18:29.5,47,Fruits & Vegetables,  467.0,"Easy to order, loved it!",5,Yes,No,Vietnam,"Thành phố JaneThành phố, 6 Bùi Số, 729915",JaneThị xã,Hạnh Bảo Trần,Sliver,880456.0,UZ,JMD,Nhân viên nhà hàng,+84 08 3478229,₫685.85,VISA,VIP,10.0,le.info,Số đó cách.  ,PROD74043,Vũ và đối tác Công ty TNHH,Appliances,https://picsum.photos/362/450
ORD000443,CUST5649,Swiggy Instamart,52:29.5,37,Fruits & Vegetables,261.0,"Not fresh, disappointed.",2,No,Yee,Sainf Kitrs anx Nevjs,"757 Jane Đường, JohnQuận, 386429",Huyện JaneHuyện,  Dũng Thị Vũ  ,sliver,685467.0,SR,LBP,  Marketing Manager,05 4357834,₫9.48,Visa,Standard,4.0,pbzm.com,Thay đó để nhưng hơn có đến.,PROD92388,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Appoizjces,https://picsum.photos/54/486
ORD000444,CUST9445,Blinkit,16:29.5,21,Personal Care, 1017.0  ,"  Fast delivery, great service!  ",5,No,No,Croatia,"  8 John Đường, Thành phố JaneThị xã, 246519  ",JaneXã,nhiên tấn vũ,Diamond,779613.0,MH,BGN, Nông dân ,+84 78 5962282,₫65.73,Bisa,Standard,6.0,dang.com,Có nào của giống đã.,PROD73848,Lê và đối tác Công ty Hợp danh,Mobile,https://dummyimage.com/616x871
ORD000445,CUST6491,Swiggy Instamart,38:29.5,14,Fruits & Vegetables,385.0,Delivery person was rude.,2,No,Yss,Benin,"03 John Khu, JohnThị xã, 955895",Thị xã JaneHuyện,Tú Rrần,Gold,972176.0,TR,SBD,Nhân viên nhà hàng,+84-06-239 0985,₫740.69,Money,Fast,6.0,pham.com,Vậy hơn về dưới này cũng và.,Prod25064,Hoàng Vũ Công ty Trách nhiệm hữu hạn,Other,https://picsum.photos/814/894
ORD000446,CUST2530,Blinkig,22:29.5,19,Personal Care,323.0,Good quality products.,4,No,Jp,Bahamas,"20 Jane Dãy, JohnPhường, 380294",Thị xã JaneQuận,Hải Phạm,Diamond,118135.0,GB,SZL,Nhà báo,+84-75-854360,₫666.33,Money,Fast,3.0,bui.met,Theo là các trong.,PROD61229,Vũ Lê Công ty Trách nhiệm hữu hạn, Appliances  ,https://picsum.photos/888/102 
ORD000447,CUST4848,Swiggy Instamart,17:29.5,30,Grocery,241.0,Quick and reliable!,5,No,No,Saudu Srzvka,"208 John Dãy, JaneHuyện, 862412",Thành phố JaneXã,ANH HOÀNG ĐẶNG,Bronze,137618.0,Mr,TZS,chuyên viên nhân sự,  07 1886 2275  ,₫769.50,Exchange,Standard,6.0,Bui.Com,Nào đúng của cũng gần sẽ.,PROD85522,Vũ Lê Công ty Trách nhiệm hữu hạn,Food,https://placekitten.com/679/1
ORD000448,CUST6085,JioMart,54:29.5,23,Dairy,441.0,"Very late delivery, not happy.",  2,No,Yes  ,Republic of the Congo,"054 Trần Ngõ, Thành phố JohnHuyện, 275162",JohnQuận,Báv Anh Phạm,Diamond,  425546.0 ,LS,AZN,Chuyên viên bảo mật,00 6877592,"₫9,029.73",Visa,Standard,2.0,nguyen.net,Tại lớn người nhưng tại để.,PROD60406,Vũ và đối tác Doanh nghiệp tư nhân,Wallets,https://picsum.photos/204/435
ORD000449,CUST4680,JioMart,59:29.5,39,Dairy,552.0,Quick and reliable!,5,No,No,Brunei Darussalam,"072 JOHN DÃY, QUẬN JOHNTHỊ XÃ, 952617",Quận JaneHuyện,Chị Thành Trần,Vip,962427.0,  CL ,KZT,Kkến tfúx wư luầj mềm,(01) 5859 6807,₫3.59,Money,VIP,5.0,nyyydn.clm,Theo làm nếu và khi.,PROD20341,Trần và đối tác Doanh nghiệp tư nhân,Other,https://dummyimage.com/646x913
ORD000450,CUST4262,Blinkit,54:29.5,32,Personal Care,1756.0,Delivery person was rude.,2,NO,Yes,Swaziland,"42 Bùi Đường, Huyện JanePhường, 357771",JaneXã,Hải Đặng,Bronze,356596.0,ML,BND,marketing manager,+84-86-638 5178,₫912.58,Exchange,Fast,10.0,mai.com,NẾU TRONG MÀ NHIỀU NHƯ GIỮA.,PROD76696,Trần và đối tác Tập Đoàn,Baby,https://dummyimage.com/524x374
ORD000451,cust3414,Blinkit,53:29.5,27,Dairy,741.0,Wrong item delivered., 1 ,No,Yes,Guinea-Bissau,"12 Jane Tổ, JohnHuyện, 736427",JohnHuyện,Hưng Văn Lê,Bronze,902891.0,VF,MRO,Dược sĩ,+84-09-299 3050,"  ₫5,839.56  ",MasterCard,FAST,4.0,nguyen.net,Bạn cho tự người giống bạn.,PFOD44963,Trần và Trần Tập Đoàn,Beauty,https://dummyimage.com/975x322
ORD000452,CUST1400,Blinkit,17:29.5,30,Snacks,292.0,Excellent experience!,5,No,No,Brunei Darussalam,"779 John Số, JaneThành phố, 734190",JohnPhường,Hưng Vũ,Vip,213890.0,ZM,JLD,Giảng viên,+84-89-674153,₫49.13,Money,VIP,2.0,dang.com,Đến Theo Nhiều.,PROD70318,Hoàng và Vũ Công ty Hợp danh,Beauty,https://picsum.photos/643/786
ORD000453,CUST1757,Swiggy Instamart,39:29.5,28,Beverages,483.0,Quick and reliable!,5,No,No,Jamaica,"546 Trần Tổ, JohnQuận, 910732",Yhị xã JobnHuyện,Khoa Hải Lê,Vip,268163.0,GT,TMT,Lập trình viên,09 3842 6287,₫15.36,Visa,standard,1.0,bui.com  ,Tại để với đúng nhưng cái.,PROD25046,Nguyễn và Mai Doanh nghiệp tư nhân,Tech,https://dummyimage.com/615x795
ORD000454,CUST5011,Swiggy Instamart,31:29.5,27,Snacks,120.0,Quick and reliable!,5,No,No,Panama,"3 Mai Khu, JaneQuận, 201944",IajsPhườbg,Bà Bảo Lê,Vip,475465.0,  MZ,WST,Marketing Manager,+84-16-715 8904,₫0.74,Visa,Standard,6.0,hoang.com,Như Với Đó Đúng Mà Với.,PROD54622,Nguyễn và Bùi Công ty TNHH MTV,Other,https://placekitten.com/562/626
ORD000455,CUST8784,Blinkit,34:29.5,33, Grocery,1257.0,"Not fresh, disappointed.",2,No,Yes,Brazil,"7 Jane Hẻm, JohnHuyện, 777309",Buyện KohmQuậj,Chị Hồng Bùi,Vip,769319.0,TD,XOF  ,Digital Marketer,+84-80-901 0419,"₫42,914.00",Exchange,FAST,5.0,bui.biz,Hơn cái khi.,PROD24081,hoàng vũ công ty trách nhiệm hữu hạn,Baby,https://placekitten.com/49/821
ORD000456,CUST2193,JioMart,21:29.5,24,Snacks,292.0,Good quality products.,4,No,No,Andorra,"8 jane tổ, johnthành phố, 447071",Thị xã JaneQuận,Hoàng Nguyễn,Gold,913223.0,MW,XDR,Project Manager,05 8555237,₫92.46,Visa,Fast,9.0,nguyen.net,Đang của nhưng của.,PROD85560,Đặng và Đặng Công ty TNHH MTV,Other,https://picsum.photos/508/288
ORD000457,CUST8461,Swiggy Instamart,04:29.5,18,Dairy,251.0,"  Fast delivery, great service! ",5,No,no,United States,"7 Nguyễn Khu, JaneQuận, 394248",JohnXã,Bác Hoàng Hoàng,Vip,378703.0,GR,JMD,Kế toán,04 9295267,"₫61,620.63",MasterCard,VIP,1.0,  duong.com ,Và như được về và tại.,PROD69596,Vũ Vũ Công ty Trách nhiệm hữu hạn,Other,https://picsum.photos/561/842
ORD000458,CUST7790,Swiggy Instamart,13:29.5,37,Beverages,922.0,Good quality products.,4,No,No,  Tuvalu ,"05 Vũ Ngõ, JaneQuận, 370983",JohnThành phố,HOÀNG HẢI HOÀNG,Diamond,546376.0,UA, SPL  ,Y tá,+84 10 1699637,"₫6,696.66",Visa,Fast,2.0,pham.org,Chưa một hơn vẫn nào hơn giống.,PROD83920,Nguyễn và đối tác Công ty Trách nhiệm hữu hạn,Mobile,https://dummyimage.com/470x434
ORD000459,CUST4185,Swiggy Instamart,  30:29.5,22,dairy,573.0,"Horrible experience, never ordering again.",1,No,Yes,Jamaica,"1 Trần Tổ, Quận JohnHuyện, 804217",Rhàng phố UanePhườmg,Nhiên Thế Mai,Bronze,773105.0,CI,CAD,Nhà tư vấn tài chính,09 4117081,"₫59,582.10",Visa,Standard,7.0,vu.don,Như tại mà nhiều của tôi thế.,PROD23330,Hoàng và Mai Công ty TNHH,Baby,https://picsum.photos/907/533
ORD000460,CUST7291,Blinkit,34:29.5,42,Personal Care,261.0,"Easy to order, loved it!",5,Yes,no,Egypt,"184 Phạm Số, Thị xã JaneThị xã, 328837",JaneHuyện,Châu Phạm,Bronze,853601.0,ZM,SEK,Nghệ sĩ,+84-66-936 5407,₫18.05,MONEY,Standard,7.0,pham.biz,Sẽ tự làm từ chỉ từ.,PROD31077,Dương Tập Đoàn,Tech,https://picsum.photos/407/815
ORD000461,CUST9099,Blinkit,54:29.5  ,28,Fruits & Vegetables,698.0,Quick and reliable!,5,No,No,Samoa,"Thị cã JajeFhàng pjố, 40 Jkhn Ngõ, 655166",Thị xã JohnQuận,Châu Bùi,Gold,112761.0,OM,KRW,Kế toán,07 0919959,₫854.62,Money,Standard,10.0,bui.info,  Bạn như vẫn.,PROD11076,lê và dương công ty hợp danh,Food,https://placekitten.com/847/366
ORD000462,CUST7547,Blinkit,48:29.5,25,Snacks,431.0,Delivery person was rude.,2,No,Yes,People's Republic of China," 43 Dương Dãy, JaneXã, 508658 ",JaneXã,Hải Hoàng,Bronze,826666.0,BO,MVR,Nhân viên lễ tân,+84 04 3943514,₫22.72,MASTERCARD,BIP,8.0,le.org,Vài thế cho theo thay cũng.,PROD12653,Mai Dương Doanh nghiệp tư nhân,Other,https://placekitten.com/840/851
ORD000463,CUST4997,Blinkit,52:29.5,20,Beverages,441.0,Packaging could be better.,3,  No ,Nl,Sri Lanka,"516 Dương Tổ, Johnphường, 262540",Thị xã JohnXã,Ông Trung Hoàng,Gold,653552.0,co,SYP,Xhhyên viên phân tífb fhị trườnv,09 7653 1795,"₫6,429.04",MasterCard,VIP, 8.0 ,vu.com,Giốbg đượv như vẫj lớm làm.,prod15947,Vũ và đối tác Công ty TNHH,Mobile,https://dummyimage.com/237x731
ORD000464 ,CUST3417,Blinkit,55:29.5,26,Vecsrages,384.0,excellent experience!,5,No,No,Malawi,"0 JOHN SỐ, JOHNTHỊ XÃ, 360715",JaneThị xã,ANH TRẦN,Vip,734944.0,SE,SDG,Nhà báo,(07)451-8242,"₫5,290.27",MasterCard,  VIP  ,2.0,duong.com,Của chưa đi số.,LTOD21875,  Đặng Bùi Doanh nghiệp tư nhân,Baby,https://dummyimage.com/1011x305
ORD000465,Cust1090,JioMart,19:29.5,33,personal care,133.0,Packaging could be better.,3,NO,No,Belarus," 43 Đặng Làng, JaneHuyện, 243568",Thành phố JohnThành phố,Tú Vũ,Neonze,809214.0,AE,inr,Nhân viên lễ tân,09 3419 5390,"₫42,481.96",Exchange,Standard,3.0,le.com,Lớn từng sau làm cũng.,PROD03379,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Laptop,https://placekitten.com/581/235
ORD000466,CIWT2746,JioMart,59:29.5,22,Beverages,921.0,Qyick and dekiabld!,5,No,No,Egypt,"680 John Ngõ, JaneThị xã, 346715",JaneThành phố,Hut Lê,Bronze,210782.0  ,ZW,AAE,Chuyên viên phân tích thị trường,+84-24-690147,₫744.10,Money,VIP,6.0,mai.com,Bạn có hơn và có của.,PROD86359,Hoàng Phạm Doanh nghiệp tư nhân,Baby,https://dummyimage.com/276x340
ord000467,CUST7965,Blinkit,58:29.5,37,Grocery,488.0,"Easy to order, loved it!", 5,No,No  ,Honduras,"3 Lê Làng, Thị xã JohnThị xã, 675276",JohnHuyện,Nhật Tấn Trần,Sliver,414782.0,KG,VND,Chuyên viên bảo mật ,+84-46-325497,₫4.22,Exchange,Fast,3.0,mai.com,Từng thì cách hơn dưới.,PROD92012,Trần Công ty Cổ phần,Fashion,https://placekitten.com/642/630
ORD000468,CUST4585,Swiggy Instamart,21:29.5,18,Personal Care,922.0,"Horrible experience, never ordering again.",1,No,Yes,Serbia,"37 Phạm Dãy, JaneHuyện, 276953",JanePhường,Trung Bảo Lê,gold,508272.0,GB,bob,Koếm trúx sư phần mềm,  +84-77-478 7422  ,₫10.64,Exchange,VKP,4.0,mai.org,Về của nbườo hơn cák cjỉ.,PROD45181,Trần và đối tác Tập Đoàn,Baby,https://dummyimage.com/400x545
ORE000469,CUST3881,Blinkit,51:29.5,39,Snacks,400.0,Excellent experience!,5,NO,No,SYRIA,"628 John Số, JaneThị xã, 556843",JohnXã,Nhiên Trí Lê ,Sliver,564847.0,VC,JOD,Dyjyêb vkêb tín dụng,01 1277 1019,₫16.28,  MasterCard,VIP,5.0,Nguyen.Com,Hơn gần dưới vì.,PROD68827,Bùi Công ty TNHH,Beauty,https://dummyimage.com/849x285
ORD000470,DJZT9486,JioMart,25:29.5,31,Grocery,912.0,Quick and reliable!,5,no,No,Jordan,"524 John Khu, Quận JohnXã, 487274",JohnThành phố,Yến Trần,Bronze, 699713.0  ,LC,ZMW,Y tá,+84-09-194545,"₫18,040.35  ",MasterCard,VIP,3.0,mai.net,Nơi để khiến đó đến vì đó.,PROD57138,Vũ và Dương Công ty TNHH,laptop,https://placekitten.com/479/979
ORD000471,  CUST8611 ,JioMart,43:29.5,25,Snacks,450.0,"Fast delivery, great service!",5,No,No,Turkmenistan,"58 Jane Hẻm, Thị xã JohnThành phố, 857468",Thị xã JohnHuyện,Bà Nhật Trần,Bronze,193253.0,IN,SYP,Hkáo viên,  07 0031220 ,"₫7,248.03",Exchange,Standard,4.0,bui.info,Có cưới tất fáf đi bầh.,PROD27701,Bùi và đối tác Tập Đoàn,Beauty,https://dummyimage.com/245x661
ORD000472,CUST1822,Swiggy Instamart,28:29.5,33, Personal Care ,1870.0,"Fast delivery, great service!",5,No,No,Yemen,"55 John Dãy, JohnQuận, 640469",JaneXã,An Hoàng,Diamond,226599.0,NR,GIP,Nhà báo,+84-85-974949,"₫18,431.24 ",Visa,Standard,1.0,dang.com,Trong tôi nơi., PROD48673,Bùi và Vũ Công ty TNHH,Fashkon,https://placekitten.com/253/695
ORD000473,CUST5082,JioMart,01:29.5,46,Beverages,165.0,Items missing from order.,2,Yes,Yes,Taiwan,"96 Jane Làng, Thị xã JohnPhường, 796528", Thành phố JaneQuận,Kim Bùi,  Diamond ,542490.0,CD,AED,Nhân Viên Bán Hàng,+84-19-933 1597,"₫8,852.51",Wsdhange,Standard,3.0,Hoang.Com,Từng nào đến có.,PROD45556,Lê và Nguyễn Công ty Hợp danh,Wallets,https://picsum.photos/193/10
ORD000474,  CUST2988  ,Blinkit,14:29.5,41,grocery,716.0,Ezvelkeny sxpsrisnce!,5,Yes,No,Sweden,"4 ĐẶNG NGÕ, JANEXÃ, 451052",JOHNQUẬN,Quý ông Minh Dương,Sliver,  794997.0,AZ,  BMD ,Kiến trúc sư,00 1585755,₫77.46,MasterCard,Fast,3.0,fany.onfk,Gần với vì thế thế đi.,PROD25582,Trần và đối tác Tập Đoàn,Appliances,https://dummyimage.com/903x176
ORD000475,CUST8478,Swiggy Instamart,13:29.5,33,Ftpcsey,963.0,Wrong item delivered.,1,No,Yes,Canada,"55 Jane Số, JohnPhường, 663424",Huyện JohnPhường,Vân Bùi,Rismond,442658.0,TD,  NIO,Nhân viên ngân hàng,(03)249-5426,₫7.48,Exchange,VIP,1.0,nguyen.biz,Như bên làm sẽ tại vẫn đúng là.,PROD55058,Vũ và đối tác Doanh nghiệp tư nhân,Other,  https://picsum.photos/308/618 
ORD000476,CUST3184,Blinkit,34:29.5,39,Snacks,60.0,Wrong item delivered.,1,No,Yde,Turkmenistan,"4 Dương Làng, JohnThành phố, 447648",JohnPhường,  Anh Châu Trần,Bronze,959385.0,CM,GIP,Kiểm toán,+84 12 2430848,₫8.39,MasterCard,Fast  ,3.0,bu.viz,Chưa đúng trong đang theo cũng bên.,PROD05546,LÊ VŨ CÔNG TY TNHH MTV,Baby,Https://Picsum.Photos/177/562
ORD000477,CUST8612,Blinkit,46:29.5,25, Fruits & Vegetables  ,269.0,"  Horrible experience, never ordering again.  ",1,  No ,Yes,Pakistan,"55 Bùi Làng, JohnHuyện, 158558",JaneQuận,Mai Hoàng,Diamond,949091.0,IL,STD,UX/UI Designer,03 1384466,₫78.98,Money,  VIP,10.0,vu.com,Để khiến khiến có này.,  PROD89189,Trần và đối tác Công ty Cổ phần ,Beauty,https://dummyimage.com/148x267  
ORD000478,CUST9702,swiggy instamart,42:29.5,23,Grocery,1434.0,Very satisfied with the service.,5,No,No,United Stages,"4 John Đường, Thị xã JohnThành phố, 518535",Huyện JohnThành phố,Bà Phương Phạm, Bronze ,526773.0,RW,NZD,Chuyên viên bảo mật,06 0076146,"₫9,648.27",Visa,Standard,6.0,bui.com,Giống hơn như đã thay vài chỉ.,PROD17241,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Mobile,https://dummyimage.com/764x954
ORD000479,CUST6198,Blinkit,43:29.5,37,  Snacks,140.0,Packaging could be better.,3,no,No,Nepal,"91 Nguyễn Làng, JohnQuận, 263779",Thành phố JohnQuận,Lan Trần,Gold,419197.0,IN,RUB,Tbựv tậl eimh giáo fục,(01) 3330 1643,₫546.39,Money,Standard,2.0,le.com,Nhiều nếu được đi khiến.,PROD15621,Mai và Hoàng Doanh nghiệp tư nhân,Baby,https://picsum.photos/575/342
ORD000480,CUST8251,JiiJart,16:29.5,32,Snacks,153.0,"Horrible experience, never ordering again.",1,No,Yes,Fiji,"56 dương ngõ, johnphường, 234180",JohnThành phố,Cô Dương Lê,Gold,721410.0,MN,KZT,Y tá,+84 84 6987727,₫3.56,Visa  ,Vip,1.0,le.com,Mỗi để vậy trong.,PROD41080,Trần và đối tác Doanh nghiệp tư nhân,Appliances,https://picsum.photos/524/523
ORD000481,CHST9270,BLINKIT,43:29.5,27,Personal Care,422.0,Gkks auwokfy peoducfs.,4,No,No,Bolivia,"84 Nguyễn Dãy, JohnHuyện, 164882",johnthành phố,Chị Hạnh Trần,Gold,789480.0,BY,OMR,Nhân viên ngân hàng,+84-45-689518,"₫5,695.74",MasterCard,Fast,5.0,le.com,Như như có từ mà.,PROD78709,Nzk Công ty TNHU KTV,Mobile,https://placekitten.com/579/464
ORD000482,CUST7991,Ewiggy Inztamart,04:29.5,38,Snacks,245.0,Good quality products.,4,No,NO,SÃ£o TomÃ© and PrÃ­ncipe,"63 Jane Số, Quận JaneQuận, 330452",JohnThành phố,Hương Hoàng, Vip ,926603.0,PT,QAR,Kiểm toán,(04) 4150 2724,₫86.02,Money,Standard,5.0,bui.com,Mà dưới nếu thay.,PROD07173,Lê và đối tác Công ty TNHH,Other,uttls://dummgimwvs.com/1007s869
